customerID,Churn,customer_gender,customer_SeniorCitizen,customer_Partner,customer_Dependents,customer_tenure,phone_PhoneService,phone_MultipleLines,internet_InternetService,internet_OnlineSecurity,internet_OnlineBackup,internet_DeviceProtection,internet_TechSupport,internet_StreamingTV,internet_StreamingMovies,account_Contract,account_PaperlessBilling,account_PaymentMethod,account_Charges.Monthly,account_Charges.Total,Contas_Diarias,Churn_Bin,customer_gender_Bin
2884-Gbpfb,Yes,Female,0,Yes,No,35,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,70.3,2416.55,2.34,1.0,0
2885-Hijdh,No,Male,0,Yes,Yes,69,Yes,Yes,Dsl,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Transfer (Automatic),86.9,6194.1,2.9,0.0,1
2886-Kefum,Yes,Female,0,Yes,No,63,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,One Year,Yes,Electronic Check,107.5,6873.75,3.58,1.0,0
2887-Jpylu,No,Female,0,No,Yes,41,Yes,No,Dsl,No,No,No,No,No,No,Month-To-Month,No,Bank Transfer (Automatic),45.2,1841.9,1.51,0.0,0
2888-Adfao,No,Female,0,Yes,Yes,47,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Bank Transfer (Automatic),21.3,1041.8,0.71,0.0,0
2889-Fpwrm,Yes,Male,0,Yes,No,72,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),117.8,8684.8,3.93,1.0,1
2890-Wfbhu,No,Female,0,No,No,59,Yes,Yes,Dsl,Yes,Yes,Yes,Yes,No,Yes,One Year,No,Credit Card (Automatic),79.85,4786.1,2.66,0.0,0
2892-Gesul,No,Female,0,Yes,Yes,18,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,19.35,309.25,0.64,0.0,0
2894-Qojrx,Yes,Female,0,Yes,No,25,No,No Phone Service,Dsl,No,No,No,No,Yes,No,Month-To-Month,Yes,Bank Transfer (Automatic),34.0,853,1.13,1.0,0
2896-Tbnbe,No,Male,0,Yes,No,40,Yes,No,Fiber Optic,No,Yes,Yes,No,No,No,One Year,No,Electronic Check,80.8,3132.75,2.69,0.0,1
2897-Dovnd,No,Male,0,No,No,2,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,69.8,146.65,2.33,0.0,1
2898-Lsjgd,Yes,Female,0,Yes,Yes,21,No,No Phone Service,Dsl,Yes,No,Yes,No,Yes,Yes,One Year,Yes,Electronic Check,55.95,1157.05,1.86,1.0,0
2898-Mrkpi,No,Male,0,Yes,Yes,68,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,One Year,Yes,Credit Card (Automatic),101.05,6770.5,3.37,0.0,1
2900-Phpln,No,Female,1,Yes,No,70,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card (Automatic),19.55,1462.05,0.65,0.0,0
2903-Yytbw,No,Male,0,Yes,Yes,1,Yes,No,Dsl,No,No,No,No,No,No,Month-To-Month,No,Electronic Check,44.55,44.55,1.48,0.0,1
2904-Gguaz,No,Female,0,Yes,No,72,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Two Year,Yes,Bank Transfer (Automatic),84.05,6052.25,2.8,0.0,0
2905-Kfquv,No,Female,0,Yes,No,2,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Credit Card (Automatic),70.4,154.8,2.35,0.0,0
2907-Iljbn,No,Female,0,Yes,Yes,11,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,20.6,233.9,0.69,0.0,0
2908-Wgaxl,No,Female,0,Yes,Yes,56,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card (Automatic),24.95,1468.9,0.83,0.0,0
2908-Ztpnf,No,Female,0,No,No,36,No,No Phone Service,Dsl,No,Yes,No,Yes,No,No,Month-To-Month,Yes,Bank Transfer (Automatic),34.85,1267.2,1.16,0.0,0
2911-Ijorq,No,Male,0,No,No,37,Yes,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),90.6,3358.65,3.02,0.0,1
2911-Urefd,Yes,Female,0,Yes,No,39,No,No Phone Service,Dsl,Yes,No,Yes,No,Yes,Yes,Month-To-Month,No,Electronic Check,55.9,2184.35,1.86,1.0,0
2911-Wdxmv,No,Male,0,No,Yes,18,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,Month-To-Month,Yes,Credit Card (Automatic),80.55,1406.65,2.68,0.0,1
2916-Bqzln,No,Male,0,No,No,19,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,No,Month-To-Month,Yes,Electronic Check,84.75,1651.95,2.82,0.0,1
2919-Hbcjo,Yes,Female,0,No,No,4,Yes,No,Fiber Optic,No,Yes,No,No,No,No,Month-To-Month,Yes,Bank Transfer (Automatic),76.65,333.6,2.56,1.0,0
2920-Rncez,No,Male,0,Yes,Yes,1,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Credit Card (Automatic),69.95,69.95,2.33,0.0,1
2921-Xwdjh,No,Female,1,Yes,No,38,Yes,No,Fiber Optic,Yes,No,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,83.45,3147.15,2.78,0.0,0
2923-Arzlg,No,Male,0,Yes,Yes,0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Mailed Check,19.7,,0.66,0.0,1
2924-Khuvi,No,Male,0,Yes,No,56,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,One Year,Yes,Electronic Check,100.55,5514.95,3.35,0.0,1
2925-Mxlsx,No,Female,0,No,No,30,Yes,Yes,Dsl,No,Yes,Yes,No,Yes,No,One Year,Yes,Credit Card (Automatic),68.95,2038.7,2.3,0.0,0
2925-Vdzhy,No,Male,0,Yes,Yes,72,Yes,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card (Automatic),88.7,6501.35,2.96,0.0,1
2926-Jejjc,No,Female,0,No,No,8,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Bank Transfer (Automatic),20.2,140.95,0.67,0.0,0
2927-Cvult,No,Female,0,Yes,Yes,53,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Transfer (Automatic),104.05,5566.4,3.47,0.0,0
2927-Qrrqv,No,Male,0,Yes,No,46,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,One Year,Yes,Electronic Check,94.65,4312.5,3.16,0.0,1
2928-Hldba,No,Female,0,No,No,6,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,20.7,112.75,0.69,0.0,0
2929-Ercfz,Yes,Female,0,Yes,Yes,8,Yes,No,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,94.2,777.3,3.14,1.0,0
2929-Qnsrw,Yes,Female,0,Yes,No,56,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,One Year,Yes,Electronic Check,98.25,5508.35,3.28,1.0,0
2930-Uotmb,Yes,Female,0,No,No,31,Yes,Yes,Dsl,Yes,No,Yes,Yes,No,No,Month-To-Month,No,Credit Card (Automatic),65.25,1994.3,2.17,1.0,0
2931-Fsohn,No,Male,1,No,No,13,Yes,No,Dsl,No,Yes,No,No,Yes,No,Month-To-Month,Yes,Electronic Check,59.9,788.35,2.0,0.0,1
2931-Svltv,No,Male,0,Yes,Yes,40,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),110.1,4469.1,3.67,0.0,1
2931-Vuvjn,No,Female,1,Yes,No,59,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,One Year,Yes,Electronic Check,94.05,5483.9,3.14,0.0,0
2931-Xiqbr,No,Female,0,Yes,Yes,50,Yes,No,Fiber Optic,No,No,Yes,Yes,Yes,Yes,One Year,No,Mailed Check,103.05,5153.5,3.44,0.0,0
2933-Filnv,Yes,Female,0,Yes,Yes,2,No,No Phone Service,Dsl,No,No,No,No,No,No,Month-To-Month,Yes,Mailed Check,24.4,36.55,0.81,1.0,0
2933-Xeujm,No,Female,0,No,No,46,Yes,Yes,Dsl,Yes,No,Yes,No,Yes,Yes,Two Year,No,Mailed Check,79.2,3593.8,2.64,0.0,0
2937-Fthur,No,Female,0,No,Yes,18,Yes,Yes,Dsl,Yes,No,No,No,No,Yes,Month-To-Month,No,Electronic Check,64.8,1166.7,2.16,0.0,0
2946-Kiqsp,No,Female,0,No,No,35,No,No Phone Service,Dsl,No,No,Yes,Yes,No,No,Month-To-Month,Yes,Mailed Check,33.45,1175.85,1.12,0.0,0
2947-Domlj,Yes,Male,0,No,Yes,1,Yes,No,Dsl,Yes,No,No,No,No,No,Month-To-Month,No,Mailed Check,50.6,50.6,1.69,1.0,1
2951-Qoqtk,Yes,Male,0,No,Yes,4,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,Month-To-Month,No,Credit Card (Automatic),80.8,332.45,2.69,1.0,1
2952-Qayzf,Yes,Male,0,No,No,5,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,Month-To-Month,Yes,Electronic Check,85.3,424.15,2.84,1.0,1
2954-Pibko,No,Female,0,Yes,Yes,69,Yes,Yes,Dsl,Yes,No,Yes,Yes,No,No,Two Year,Yes,Credit Card (Automatic),64.15,4254.1,2.14,0.0,0
2955-Bjzhg,Yes,Male,0,Yes,Yes,17,Yes,No,Fiber Optic,No,No,No,No,Yes,No,Month-To-Month,No,Electronic Check,80.85,1400.85,2.7,1.0,1
2955-Psxoe,Yes,Female,0,No,No,1,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,Yes,Bank Transfer (Automatic),20.2,20.2,0.67,1.0,0
2956-Ggucq,Yes,Male,1,Yes,No,24,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,78.85,1772.25,2.63,1.0,1
2956-Mhlsx,,Male,0,No,No,1,Yes,No,Dsl,No,Yes,No,No,No,No,Month-To-Month,No,Electronic Check,50.8,50.8,1.69,0.0,1
2957-Jirmn,No,Female,1,No,No,62,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,One Year,No,Electronic Check,84.45,4959.15,2.82,0.0,0
2957-Lolho,Yes,Male,0,No,No,12,Yes,No,Dsl,No,No,No,No,No,No,Month-To-Month,Yes,Bank Transfer (Automatic),45.4,518.9,1.51,1.0,1
2958-Nhpps,No,Male,0,No,No,23,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Electronic Check,20.85,473.9,0.7,0.0,1
2959-Eexwb,No,Female,0,Yes,Yes,45,No,No Phone Service,Dsl,Yes,No,No,No,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),50.9,2333.85,1.7,0.0,0
2959-Fenlu,No,Female,0,No,No,9,Yes,No,Fiber Optic,No,No,Yes,No,No,Yes,Month-To-Month,Yes,Credit Card (Automatic),85.3,781.4,2.84,0.0,0
2959-Mjhic,Yes,Male,0,Yes,No,4,Yes,No,Fiber Optic,No,No,No,No,Yes,No,Month-To-Month,Yes,Electronic Check,80.35,307.4,2.68,1.0,1
2960-Nkrso,No,Male,0,No,No,24,Yes,No,Fiber Optic,No,Yes,Yes,Yes,No,No,Month-To-Month,Yes,Electronic Check,85.95,2107.15,2.86,0.0,1
2961-Vnfkl,No,Female,0,Yes,No,71,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card (Automatic),25.95,1801.9,0.86,0.0,0
2962-Xpmcq,Yes,Male,0,No,No,2,Yes,No,Dsl,No,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,45.15,98.5,1.5,1.0,1
2967-Mxrav,No,Male,0,Yes,Yes,1,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,18.8,18.8,0.63,0.0,1
2968-Ssgaa,Yes,Female,0,No,No,10,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,100.6,1060.2,3.35,1.0,0
2969-Qwubz,No,Female,0,No,No,2,No,No Phone Service,Dsl,No,Yes,No,No,Yes,Yes,Month-To-Month,No,Electronic Check,51.4,96.8,1.71,0.0,0
2969-Vapyh,No,Female,0,No,No,67,Yes,No,Dsl,Yes,Yes,No,Yes,No,No,One Year,No,Credit Card (Automatic),60.5,3870,2.02,0.0,0
2969-Wghqo,No,Female,0,Yes,Yes,7,Yes,No,Dsl,Yes,Yes,Yes,No,Yes,No,One Year,No,Electronic Check,69.45,477.05,2.32,0.0,0
2971-Sgafl,No,Female,0,No,No,13,Yes,Yes,Dsl,Yes,No,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,78.75,995.35,2.62,0.0,0
2972-Ydyuw,No,Female,0,No,No,57,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,One Year,No,Electronic Check,94.7,5468.95,3.16,0.0,0
2974-Gguxs,No,Female,1,Yes,No,36,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,Month-To-Month,Yes,Credit Card (Automatic),91.95,3301.05,3.06,0.0,0
2977-Cebsx,No,Female,0,No,No,66,Yes,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card (Automatic),90.05,5965.95,3.0,0.0,0
2978-Xxsog,No,Female,0,No,No,22,Yes,Yes,Dsl,Yes,No,No,Yes,No,No,Month-To-Month,Yes,Mailed Check,59.05,1253.5,1.97,0.0,0
2979-Sxese,Yes,Female,0,Yes,Yes,17,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,Month-To-Month,No,Electronic Check,94.4,1607.2,3.15,1.0,0
2982-Ihmft,Yes,Female,1,No,No,1,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Mailed Check,74.45,74.45,2.48,1.0,0
2982-Vpsgi,Yes,Female,0,Yes,No,11,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,94.0,1078.9,3.13,1.0,0
2983-Zanrp,Yes,Female,0,Yes,Yes,2,Yes,No,Fiber Optic,No,Yes,No,No,No,No,Month-To-Month,Yes,Bank Transfer (Automatic),73.55,145.4,2.45,1.0,0
2984-Afwnc,No,Female,0,No,No,3,Yes,No,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-To-Month,No,Electronic Check,95.4,293.15,3.18,0.0,0
2984-Miizl,Yes,Male,0,No,No,4,Yes,No,Fiber Optic,No,No,Yes,No,No,No,Month-To-Month,Yes,Bank Transfer (Automatic),74.8,321.9,2.49,1.0,1
2984-Rgeya,No,Female,0,Yes,Yes,69,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Transfer (Automatic),19.75,1375.4,0.66,0.0,0
2984-Tbyku,No,Male,0,Yes,Yes,72,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Credit Card (Automatic),104.9,7732.65,3.5,0.0,1
2985-Fmwyf,No,Female,0,No,No,23,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,93.5,2341.55,3.12,0.0,0
2985-Juubz,No,Male,0,Yes,Yes,40,Yes,Yes,Dsl,No,No,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,74.55,3015.75,2.48,0.0,1
2987-Bjxik,No,Female,0,No,No,70,Yes,Yes,Dsl,Yes,Yes,Yes,No,Yes,Yes,Two Year,No,Mailed Check,84.7,5991.05,2.82,0.0,0
2988-Gbivw,No,Female,1,Yes,No,70,Yes,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,90.85,6470.1,3.03,0.0,0
2988-Plahs,No,Female,0,No,No,3,Yes,No,Dsl,No,No,Yes,No,Yes,Yes,One Year,Yes,Electronic Check,69.95,220.45,2.33,0.0,0
2988-Qrajy,No,Male,0,No,No,69,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Two Year,Yes,Credit Card (Automatic),110.05,7430.75,3.67,0.0,1
2990-Hwiml,Yes,Female,0,No,No,6,Yes,No,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,89.5,573.3,2.98,1.0,0
2990-Iajsv,No,Male,0,No,No,72,Yes,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Transfer (Automatic),92.0,6632.75,3.07,0.0,1
2990-Ogytd,No,Female,0,Yes,No,67,Yes,Yes,Dsl,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Transfer (Automatic),86.15,5883.85,2.87,0.0,0
2991-Okaxw,,Male,0,No,No,44,No,No Phone Service,Dsl,No,Yes,Yes,No,Yes,Yes,One Year,Yes,Mailed Check,53.95,2375.4,1.8,0.0,1
2995-Uprys,Yes,Female,1,Yes,No,40,Yes,No,Fiber Optic,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card (Automatic),99.2,4062.2,3.31,1.0,0
2995-Ywtcd,No,Female,0,Yes,Yes,19,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Bank Transfer (Automatic),24.9,467.7,0.83,0.0,0
2996-Xauvf,No,Male,0,No,No,70,No,No Phone Service,Dsl,No,No,No,Yes,No,Yes,Two Year,Yes,Mailed Check,40.05,2799.75,1.34,0.0,1
2999-Aanrq,No,Female,0,No,No,21,Yes,No,Dsl,Yes,Yes,No,Yes,Yes,No,Two Year,No,Credit Card (Automatic),71.05,1524.85,2.37,0.0,0
3001-Cbhlq,Yes,Male,1,Yes,No,32,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,104.9,3351.55,3.5,1.0,1
3001-Unbtl,No,Male,1,Yes,Yes,29,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,103.95,2964.8,3.47,0.0,1
3002-Wqzwt,No,Female,0,No,No,29,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,74.2,1993.25,2.47,0.0,0
3003-Cmduu,No,Female,0,Yes,No,25,Yes,No,Fiber Optic,No,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,95.15,2395.7,3.17,0.0,0
3005-Nfmta,Yes,Male,1,No,No,55,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,98.8,5617.75,3.29,1.0,1
3005-Tyfrd,No,Female,0,Yes,No,55,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),103.65,5676.65,3.46,0.0,0
3006-Ximln,Yes,Female,0,No,Yes,2,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),94.2,193.8,3.14,1.0,0
3007-Fdpea,No,Female,0,No,No,2,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,Yes,Bank Transfer (Automatic),20.7,39.85,0.69,0.0,0
3007-Kyunz,,Female,0,Yes,Yes,19,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,25.6,485.9,0.85,0.0,0
3009-Jwmpu,Yes,Male,0,No,No,62,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,One Year,Yes,Electronic Check,96.75,6125.4,3.22,1.0,1
3011-Wqksz,No,Male,0,No,Yes,19,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,Yes,Electronic Check,20.0,377.55,0.67,0.0,1
3012-Oalwm,,Male,0,No,No,9,Yes,No,Fiber Optic,Yes,No,No,No,No,No,Month-To-Month,No,Electronic Check,75.6,661.55,2.52,0.0,1
3012-Vffmn,No,Female,0,Yes,Yes,7,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,20.65,158.95,0.69,0.0,0
3014-Wjksm,No,Male,0,Yes,No,29,Yes,No,Fiber Optic,No,No,Yes,No,No,No,Month-To-Month,Yes,Credit Card (Automatic),75.3,2263.4,2.51,0.0,1
3016-Ksvcp,No,Male,0,Yes,No,29,No,No Phone Service,Dsl,No,No,No,No,Yes,No,Month-To-Month,No,Mailed Check,33.75,1009.25,1.12,0.0,1
3018-Dzhfe,,Male,0,No,No,1,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,19.55,19.55,0.65,0.0,1
3018-Tftsu,Yes,Male,0,No,No,12,Yes,No,Fiber Optic,Yes,No,Yes,No,No,No,Month-To-Month,No,Bank Transfer (Automatic),81.7,858.6,2.72,1.0,1
3021-Vlnrj,No,Female,0,No,Yes,50,Yes,No,Dsl,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card (Automatic),70.8,3478.15,2.36,0.0,0
3022-Bexhz,No,Male,0,Yes,Yes,67,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Transfer (Automatic),111.2,7530.8,3.71,0.0,1
3023-Gflbr,Yes,Female,0,Yes,Yes,33,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Month-To-Month,No,Credit Card (Automatic),86.15,2745.7,2.87,1.0,0
3026-Atzyv,No,Female,0,Yes,Yes,37,Yes,No,Dsl,Yes,Yes,No,No,Yes,Yes,One Year,No,Bank Transfer (Automatic),75.1,2658.8,2.5,0.0,0
3027-Ynwzu,No,Female,0,Yes,No,64,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card (Automatic),25.0,1584.8,0.83,0.0,0
3027-Ztdho,Yes,Male,0,No,No,1,Yes,No,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,89.9,89.9,3.0,1.0,1
3030-Ydnrm,No,Male,0,No,No,8,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,74.85,572.45,2.49,0.0,1
3030-Yzadt,Yes,Male,0,No,No,9,Yes,No,Dsl,No,No,No,No,No,No,Month-To-Month,No,Mailed Check,44.95,431,1.5,1.0,1
3030-Zkiwl,No,Male,0,No,No,1,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,20.05,20.05,0.67,0.0,1
3034-Zbeqn,Yes,Female,0,Yes,No,48,No,No Phone Service,Dsl,No,Yes,Yes,No,No,No,One Year,No,Mailed Check,34.7,1604.5,1.16,1.0,0
3038-Pqiuy,No,Female,0,No,No,38,Yes,Yes,Dsl,Yes,Yes,Yes,No,No,No,Month-To-Month,Yes,Bank Transfer (Automatic),66.15,2522.4,2.2,0.0,0
3039-Mjsln,No,Male,0,No,Yes,3,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Bank Transfer (Automatic),20.2,50.6,0.67,0.0,1
3043-Sudua,No,Female,0,No,No,32,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Bank Transfer (Automatic),19.9,601.55,0.66,0.0,0
3043-Tybno,No,Male,0,No,No,3,Yes,No,Dsl,No,No,No,Yes,No,Yes,Month-To-Month,No,Mailed Check,60.65,196.9,2.02,0.0,1
3045-Xetsh,Yes,Female,0,No,No,10,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Month-To-Month,Yes,Electronic Check,94.85,953.45,3.16,1.0,0
3049-Ndxfl,Yes,Female,0,No,No,1,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Month-To-Month,No,Mailed Check,85.8,85.8,2.86,1.0,0
3049-Solay,Yes,Female,0,Yes,No,3,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,95.2,292.85,3.17,1.0,0
3050-Gbush,No,Female,0,No,No,3,No,No Phone Service,Dsl,No,No,No,No,Yes,No,Month-To-Month,Yes,Credit Card (Automatic),34.8,113.95,1.16,0.0,0
3050-Rllxc,No,Female,0,Yes,Yes,56,Yes,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card (Automatic),81.25,4620.4,2.71,0.0,0
3055-Mjdsb,No,Male,0,No,No,9,No,No Phone Service,Dsl,No,No,No,No,No,No,Month-To-Month,Yes,Mailed Check,24.6,190.1,0.82,0.0,1
3055-Oymse,No,Female,1,No,No,53,Yes,No,Fiber Optic,No,Yes,No,No,No,No,Month-To-Month,Yes,Credit Card (Automatic),73.8,4003.85,2.46,0.0,0
3055-Vtcgs,No,Female,0,No,No,63,Yes,No,Dsl,No,No,Yes,No,No,Yes,One Year,No,Credit Card (Automatic),58.55,3503.5,1.95,0.0,0
3057-Vjjqe,No,Male,0,No,No,35,Yes,Yes,Dsl,Yes,No,No,No,No,No,Two Year,No,Mailed Check,55.25,1924.1,1.84,0.0,1
3058-Hjcuy,Yes,Male,0,Yes,Yes,41,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Electronic Check,102.6,4213.35,3.42,1.0,1
3058-Wqdre,No,Male,0,No,No,13,No,No Phone Service,Dsl,No,No,No,No,No,No,Month-To-Month,Yes,Bank Transfer (Automatic),25.15,331.85,0.84,0.0,1
3059-Ngmxb,No,Male,0,Yes,Yes,14,Yes,Yes,Dsl,Yes,Yes,No,No,No,Yes,Month-To-Month,No,Mailed Check,69.2,944.65,2.31,0.0,1
3061-Bckyi,No,Male,0,No,No,14,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,19.9,283.75,0.66,0.0,1
3062-Icyzq,No,Female,0,Yes,Yes,51,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,93.8,4539.35,3.13,0.0,0
3063-Qfszl,Yes,Female,0,No,No,1,Yes,No,Dsl,No,No,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,55.4,55.4,1.85,1.0,0
3066-Rrjio,Yes,Female,0,No,No,1,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Mailed Check,69.95,69.95,2.33,1.0,0
3067-Svmtc,No,Female,0,Yes,No,68,Yes,No,Dsl,Yes,No,No,Yes,No,No,One Year,No,Bank Transfer (Automatic),55.9,3848.8,1.86,0.0,0
